User_Id,Location,Age,Age Group,Place_Id,Place_Ratings,Place_Name,Category,City,Price,Rating,Time_Minutes,travel_distance
290,"Cirebon,Jawa Barat",34,31-40,374,5,Hutan Pinus Kayon,Cagar Alam,Semarang,6000,4.4,,232
293,"Subang,Jawa Barat",34,31-40,334,2,Chingu Cafe Little Seoul,Taman Hiburan,Bandung,50000,4.5,,41
32,"Bekasi,Jawa Barat",34,31-40,312,5,Taman Hutan Raya Ir. H. Juanda,Cagar Alam,Bandung,11000,4.5,90,97
290,"Cirebon,Jawa Barat",34,31-40,87,5,Sindu Kusuma Edupark (SKE),Taman Hiburan,Yogyakarta,20000,4.2,120,239
290,"Cirebon,Jawa Barat",34,31-40,183,3,Jogja Bay Pirates Adventure Waterpark,Taman Hiburan,Yogyakarta,150000,4.4,,245
290,"Cirebon,Jawa Barat",34,31-40,213,3,Gedung Sate,Budaya,Bandung,5000,4.6,,97
293,"Subang,Jawa Barat",34,31-40,59,4,Museum Sumpah Pemuda,Budaya,Jakarta,2000,4.7,,110
77,"Bekasi,Jawa Barat",34,31-40,433,2,Museum Mpu Tantular,Budaya,Surabaya,2000,4.4,45,646
293,"Subang,Jawa Barat",34,31-40,61,3,Tugu Proklamasi,Budaya,Jakarta,0,4.6,,109
32,"Bekasi,Jawa Barat",34,31-40,279,4,Masjid Agung Trans Studio Bandung,Tempat Ibadah,Bandung,0,4.8,,102
253,"Cirebon,Jawa Barat",34,31-40,158,5,Pantai Pok Tunggal,Bahari,Yogyakarta,10000,4.5,,287
77,"Bekasi,Jawa Barat",34,31-40,55,5,Klenteng Jin De Yuan,Tempat Ibadah,Jakarta,0,4.5,,24
253,"Cirebon,Jawa Barat",34,31-40,190,4,Pantai Samas,Bahari,Yogyakarta,4000,4.0,45,246
254,"Bekasi,Jawa Barat",34,31-40,169,4,Puncak Segoro,Cagar Alam,Yogyakarta,5000,4.2,90,434
77,"Bekasi,Jawa Barat",34,31-40,390,1,Durian Gardens and Tourism Education Watu Simbar,Cagar Alam,Semarang,5000,4.1,45,387
254,"Bekasi,Jawa Barat",34,31-40,306,2,Sungai Palayangan,Cagar Alam,Bandung,150000,4.6,,120
253,"Cirebon,Jawa Barat",34,31-40,357,4,Wisata Alam Wana Wisata Penggaron,Cagar Alam,Semarang,10000,4.1,45,220
77,"Bekasi,Jawa Barat",34,31-40,276,3,Taman Jomblo,Taman Hiburan,Bandung,10000,4.1,30,98
293,"Subang,Jawa Barat",34,31-40,134,4,Desa Wisata Gamplong,Taman Hiburan,Yogyakarta,10000,4.4,60,306
293,"Subang,Jawa Barat",34,31-40,151,2,Desa Wisata Kelor,Taman Hiburan,Yogyakarta,0,4.4,90,311
293,"Subang,Jawa Barat",34,31-40,106,2,Kawasan Malioboro,Taman Hiburan,Yogyakarta,0,4.8,,318
32,"Bekasi,Jawa Barat",34,31-40,328,3,Gua Pawon,Cagar Alam,Bandung,10000,4.5,90,79
77,"Bekasi,Jawa Barat",34,31-40,32,4,Setu Babakan,Budaya,Jakarta,0,4.4,,19
293,"Subang,Jawa Barat",34,31-40,202,4,Pantai Ngandong,Bahari,Yogyakarta,10000,4.5,,360
32,"Bekasi,Jawa Barat",34,31-40,282,5,Curug Cilengkrang,Cagar Alam,Bandung,7500,4.0,60,107
253,"Cirebon,Jawa Barat",34,31-40,414,2,Jembatan Merah,Budaya,Surabaya,0,4.5,30,474
290,"Cirebon,Jawa Barat",34,31-40,109,1,Hutan Pinus Pengger,Taman Hiburan,Yogyakarta,3000,4.5,,255
293,"Subang,Jawa Barat",34,31-40,298,2,Gunung Lalakon,Cagar Alam,Bandung,0,4.8,,51
290,"Cirebon,Jawa Barat",34,31-40,97,4,Monumen Yogya Kembali,Budaya,Yogyakarta,15000,4.5,30,240
254,"Bekasi,Jawa Barat",34,31-40,160,3,Pasar Kebon Empring Bintaran,Pusat Perbelanjaan,Yogyakarta,0,4.4,,421
77,"Bekasi,Jawa Barat",34,31-40,163,1,Watu Mabur Mangunan,Cagar Alam,Yogyakarta,2500,4.5,60,425
253,"Cirebon,Jawa Barat",34,31-40,232,5,Bukit Moko,Cagar Alam,Bandung,25000,4.5,,90
293,"Subang,Jawa Barat",34,31-40,142,2,Ledok Sambi,Cagar Alam,Yogyakarta,0,4.6,150,318
254,"Bekasi,Jawa Barat",34,31-40,347,3,Taman Pandanaran,Taman Hiburan,Semarang,0,4.4,45,388
293,"Subang,Jawa Barat",34,31-40,282,4,Curug Cilengkrang,Cagar Alam,Bandung,7500,4.0,60,37
254,"Bekasi,Jawa Barat",34,31-40,51,2,Jakarta Planetarium,Taman Hiburan,Jakarta,12000,4.1,120,18
293,"Subang,Jawa Barat",34,31-40,404,1,Kenjeran Park,Taman Hiburan,Surabaya,35000,4.2,120,561
253,"Cirebon,Jawa Barat",34,31-40,264,3,Gereja Katedral Santo Petrus Bandung,Tempat Ibadah,Bandung,0,4.8,,99
290,"Cirebon,Jawa Barat",34,31-40,294,3,Taman Film,Budaya,Bandung,0,4.3,90,99
290,"Cirebon,Jawa Barat",34,31-40,100,2,Taman Budaya Yogyakarta,Budaya,Yogyakarta,0,4.5,210,243
32,"Bekasi,Jawa Barat",34,31-40,402,5,Food Junction Grand Pakuwon,Pusat Perbelanjaan,Surabaya,0,4.5,120,636
253,"Cirebon,Jawa Barat",34,31-40,37,1,Bumi Perkemahan Cibubur,Taman Hiburan,Jakarta,10000,4.5,,178
77,"Bekasi,Jawa Barat",34,31-40,382,5,Kampoeng Kopi Banaran,Taman Hiburan,Semarang,200000,4.3,90,397
290,"Cirebon,Jawa Barat",34,31-40,274,2,Babakan Siliwangi City Forest Path Bandung,Cagar Alam,Bandung,0,4.6,,98
77,"Bekasi,Jawa Barat",34,31-40,340,3,Desa Wisata Lembah Kalipancur,Taman Hiburan,Semarang,0,3.9,90,384
253,"Cirebon,Jawa Barat",34,31-40,117,5,The World Landmarks - Merapi Park Yogyakarta,Taman Hiburan,Yogyakarta,22000,4.2,90,238
254,"Bekasi,Jawa Barat",34,31-40,260,2,Museum Pos Indonesia,Budaya,Bandung,0,4.5,,99
254,"Bekasi,Jawa Barat",34,31-40,118,4,Museum Sonobudoyo Unit I,Budaya,Yogyakarta,5000,4.6,120,410
293,"Subang,Jawa Barat",34,31-40,113,4,Gedung Agung Yogyakarta,Budaya,Yogyakarta,0,4.6,,318
32,"Bekasi,Jawa Barat",34,31-40,418,2,Museum Sepuluh Nopember Kota Surabaya,Budaya,Surabaya,5000,4.7,,645
253,"Cirebon,Jawa Barat",34,31-40,359,3,Taman Bunga Celosia,Cagar Alam,Semarang,25000,4.3,90,215
293,"Subang,Jawa Barat",34,31-40,260,1,Museum Pos Indonesia,Budaya,Bandung,0,4.5,,41
77,"Bekasi,Jawa Barat",34,31-40,390,3,Durian Gardens and Tourism Education Watu Simbar,Cagar Alam,Semarang,5000,4.1,45,387
77,"Bekasi,Jawa Barat",34,31-40,324,3,Happyfarm Ciwidey,Cagar Alam,Bandung,15000,4.2,90,106
254,"Bekasi,Jawa Barat",34,31-40,366,1,Tirto Argo Siwarak,Taman Hiburan,Semarang,20000,4.4,150,389
32,"Bekasi,Jawa Barat",34,31-40,433,3,Museum Mpu Tantular,Budaya,Surabaya,2000,4.4,45,646
290,"Cirebon,Jawa Barat",34,31-40,436,3,Taman Flora Bratang Surabaya,Taman Hiburan,Surabaya,0,4.6,,478
293,"Subang,Jawa Barat",34,31-40,84,4,Kawasan Kuliner BSM,Pusat Perbelanjaan,Jakarta,0,4.6,,112
293,"Subang,Jawa Barat",34,31-40,399,5,Taman Pelangi,Taman Hiburan,Surabaya,0,4.5,20,555
290,"Cirebon,Jawa Barat",34,31-40,379,1,Goa Rong,Cagar Alam,Semarang,5000,4.3,,229
32,"Bekasi,Jawa Barat",34,31-40,122,4,Watu Goyang,Budaya,Yogyakarta,2500,4.4,45,421
253,"Cirebon,Jawa Barat",34,31-40,79,1,Taman Spathodea,Taman Hiburan,Jakarta,0,4.6,30,187
293,"Subang,Jawa Barat",34,31-40,225,4,Orchid Forest Cikole,Taman Hiburan,Bandung,50000,4.6,150,28
290,"Cirebon,Jawa Barat",34,31-40,143,2,Seribu Batu Songgo Langit,Cagar Alam,Yogyakarta,2000,4.6,90,256
32,"Bekasi,Jawa Barat",34,31-40,141,2,Bunker Kaliadem Merapi,Cagar Alam,Yogyakarta,3000,4.5,45,409
290,"Cirebon,Jawa Barat",34,31-40,353,3,Taman Srigunting,Taman Hiburan,Semarang,0,4.7,,218
290,"Cirebon,Jawa Barat",34,31-40,22,4,Masjid Istiqlal,Tempat Ibadah,Jakarta,0,4.7,,191
253,"Cirebon,Jawa Barat",34,31-40,401,1,Taman Keputran,Taman Hiburan,Surabaya,0,4.3,,476
290,"Cirebon,Jawa Barat",34,31-40,250,4,Pesona Nirwana Waterpark & Cottages,Taman Hiburan,Bandung,50000,4.1,,112
253,"Cirebon,Jawa Barat",34,31-40,273,2,Curug Bugbrug,Cagar Alam,Bandung,7500,4.3,120,100
254,"Bekasi,Jawa Barat",34,31-40,36,3,Skyrink - Mall Taman Anggrek,Taman Hiburan,Jakarta,110000,4.5,180,24
77,"Bekasi,Jawa Barat",34,31-40,272,5,Taman Budaya Jawa Barat,Budaya,Bandung,0,4.3,120,96
32,"Bekasi,Jawa Barat",34,31-40,297,3,Mountain View Golf Club,Cagar Alam,Bandung,375000,4.4,120,98
293,"Subang,Jawa Barat",34,31-40,274,5,Babakan Siliwangi City Forest Path Bandung,Cagar Alam,Bandung,0,4.6,,40
77,"Bekasi,Jawa Barat",34,31-40,257,3,Monumen Bandung Lautan Api,Budaya,Bandung,0,4.3,,101
77,"Bekasi,Jawa Barat",34,31-40,318,4,Situ Patenggang,Cagar Alam,Bandung,20000,4.5,,108
32,"Bekasi,Jawa Barat",34,31-40,362,5,Danau Rawa Pening,Cagar Alam,Semarang,15000,4.4,,397
32,"Bekasi,Jawa Barat",34,31-40,200,4,Pantai Watu Kodok,Bahari,Yogyakarta,5000,4.6,,447
77,"Bekasi,Jawa Barat",34,31-40,430,1,Atlantis Land Surabaya,Taman Hiburan,Surabaya,125000,4.4,120,652
290,"Cirebon,Jawa Barat",34,31-40,10,3,Pulau Tidung,Bahari,Jakarta,150000,4.5,,237
77,"Bekasi,Jawa Barat",34,31-40,127,2,Blue Lagoon Jogja,Taman Hiburan,Yogyakarta,10000,4.3,,414
77,"Bekasi,Jawa Barat",34,31-40,167,5,Geoforest Watu Payung Turunan,Cagar Alam,Yogyakarta,0,4.5,60,425
77,"Bekasi,Jawa Barat",34,31-40,181,3,Pantai Sundak,Bahari,Yogyakarta,5000,4.5,,451
178,"Bekasi,Jawa Barat",33,31-40,151,5,Desa Wisata Kelor,Taman Hiburan,Yogyakarta,0,4.4,90,403
148,"Bekasi,Jawa Barat",33,31-40,274,4,Babakan Siliwangi City Forest Path Bandung,Cagar Alam,Bandung,0,4.6,,97
148,"Bekasi,Jawa Barat",33,31-40,435,5,Taman Air Mancur Menari Kenjeran,Taman Hiburan,Surabaya,0,4.4,45,647
178,"Bekasi,Jawa Barat",33,31-40,246,5,Curug Tilu Leuwi Opat,Cagar Alam,Bandung,10000,4.4,120,88
43,"Cirebon,Jawa Barat",33,31-40,53,5,Rumah Sipitung,Budaya,Jakarta,5000,4.5,90,180
43,"Cirebon,Jawa Barat",33,31-40,99,4,Kampung Wisata Kadipaten,Budaya,Yogyakarta,0,4.4,,242
66,"Bekasi,Jawa Barat",33,31-40,19,1,Kidzania,Taman Hiburan,Jakarta,185000,4.6,300,20
178,"Bekasi,Jawa Barat",33,31-40,166,1,Kebun Teh Nglinggo,Cagar Alam,Yogyakarta,6000,4.5,,381
66,"Bekasi,Jawa Barat",33,31-40,244,3,Kampung Batu Malakasari,Taman Hiburan,Bandung,10000,4.1,,107
148,"Bekasi,Jawa Barat",33,31-40,103,3,Tugu Pal Putih Jogja,Taman Hiburan,Yogyakarta,0,4.7,15,409
66,"Bekasi,Jawa Barat",33,31-40,407,5,Taman Ekspresi Dan Perpustakaan,Taman Hiburan,Surabaya,0,4.5,45,645
260,"Bekasi,Jawa Barat",33,31-40,124,4,Kauman Pakualaman Yogyakarta,Budaya,Yogyakarta,0,5.0,,411
178,"Bekasi,Jawa Barat",33,31-40,395,3,Taman Prestasi,Taman Hiburan,Surabaya,0,4.6,,645
139,"Bekasi,Jawa Barat",33,31-40,331,1,Kyotoku Floating Market,Budaya,Bandung,175000,4.5,150,93
43,"Cirebon,Jawa Barat",33,31-40,394,2,Air Mancur Menari,Taman Hiburan,Surabaya,35000,4.4,45,481
43,"Cirebon,Jawa Barat",33,31-40,415,2,Museum De Javasche Bank,Budaya,Surabaya,5000,4.6,60,474
139,"Bekasi,Jawa Barat",33,31-40,283,3,Jembatan Pasupati,Taman Hiburan,Bandung,0,4.6,,98
66,"Bekasi,Jawa Barat",33,31-40,276,1,Taman Jomblo,Taman Hiburan,Bandung,10000,4.1,30,98
139,"Bekasi,Jawa Barat",33,31-40,437,2,Gereja Perawan Maria Tak Berdosa Surabaya,Tempat Ibadah,Surabaya,10000,4.8,,644
139,"Bekasi,Jawa Barat",33,31-40,362,3,Danau Rawa Pening,Cagar Alam,Semarang,15000,4.4,,397
148,"Bekasi,Jawa Barat",33,31-40,373,2,Museum Kereta Ambarawa,Budaya,Semarang,10000,4.5,60,394
66,"Bekasi,Jawa Barat",33,31-40,192,3,Air Terjun Sri Gethuk,Cagar Alam,Yogyakarta,15000,4.4,,429
260,"Bekasi,Jawa Barat",33,31-40,389,4,Brown Canyon,Cagar Alam,Semarang,0,4.2,30,397
148,"Bekasi,Jawa Barat",33,31-40,242,3,Curug Dago,Cagar Alam,Bandung,12000,4.0,,96
139,"Bekasi,Jawa Barat",33,31-40,98,2,Taman Pelangi Yogyakarta,Taman Hiburan,Yogyakarta,15000,4.3,60,408
66,"Bekasi,Jawa Barat",33,31-40,364,5,Water Blaster Bukit Candi Golf,Taman Hiburan,Semarang,80000,4.2,60,391
139,"Bekasi,Jawa Barat",33,31-40,37,5,Bumi Perkemahan Cibubur,Taman Hiburan,Jakarta,10000,4.5,,14
139,"Bekasi,Jawa Barat",33,31-40,172,2,Pantai Indrayanti,Bahari,Yogyakarta,10000,4.5,,452
260,"Bekasi,Jawa Barat",33,31-40,283,4,Jembatan Pasupati,Taman Hiburan,Bandung,0,4.6,,98
139,"Bekasi,Jawa Barat",33,31-40,412,3,Masjid Nasional Al-Akbar,Tempat Ibadah,Surabaya,0,4.9,,644
178,"Bekasi,Jawa Barat",33,31-40,416,5,Keraton Surabaya,Budaya,Surabaya,0,4.4,,651
260,"Bekasi,Jawa Barat",33,31-40,377,1,La Kana Chapel,Taman Hiburan,Semarang,35000,4.5,,388
139,"Bekasi,Jawa Barat",33,31-40,209,1,Pantai Sanglen,Bahari,Yogyakarta,10000,4.5,,447
260,"Bekasi,Jawa Barat",33,31-40,294,2,Taman Film,Budaya,Bandung,0,4.3,90,98
139,"Bekasi,Jawa Barat",33,31-40,278,2,Masjid Daarut Tauhiid Bandung,Tempat Ibadah,Bandung,0,4.9,,94
178,"Bekasi,Jawa Barat",33,31-40,323,1,Kebun Tanaman Obat Sari Alam,Cagar Alam,Bandung,0,4.9,90,53
260,"Bekasi,Jawa Barat",33,31-40,278,2,Masjid Daarut Tauhiid Bandung,Tempat Ibadah,Bandung,0,4.9,,94
260,"Bekasi,Jawa Barat",33,31-40,37,5,Bumi Perkemahan Cibubur,Taman Hiburan,Jakarta,10000,4.5,,14
178,"Bekasi,Jawa Barat",33,31-40,193,2,Candi Sewu,Budaya,Yogyakarta,50000,4.6,,420
178,"Bekasi,Jawa Barat",33,31-40,45,4,Jakarta Aquarium dan Safari,Taman Hiburan,Jakarta,185000,4.6,,24
260,"Bekasi,Jawa Barat",33,31-40,194,4,Pantai Wediombo,Bahari,Yogyakarta,5000,4.5,,463
66,"Bekasi,Jawa Barat",33,31-40,21,1,Museum Wayang,Budaya,Jakarta,5000,4.5,150,24
260,"Bekasi,Jawa Barat",33,31-40,211,5,GunungTangkuban perahu,Cagar Alam,Bandung,30000,4.5,,88
139,"Bekasi,Jawa Barat",33,31-40,434,2,Taman Bungkul,Taman Hiburan,Surabaya,0,4.6,,646
148,"Bekasi,Jawa Barat",33,31-40,59,1,Museum Sumpah Pemuda,Budaya,Jakarta,2000,4.7,,18
43,"Cirebon,Jawa Barat",33,31-40,429,3,House of Sampoerna,Budaya,Surabaya,0,4.6,30,474
66,"Bekasi,Jawa Barat",33,31-40,33,4,Taman Suropati,Taman Hiburan,Jakarta,0,4.6,,19
260,"Bekasi,Jawa Barat",33,31-40,333,4,Kota Mini,Taman Hiburan,Bandung,20000,4.4,,93
66,"Bekasi,Jawa Barat",33,31-40,437,2,Gereja Perawan Maria Tak Berdosa Surabaya,Tempat Ibadah,Surabaya,10000,4.8,,644
148,"Bekasi,Jawa Barat",33,31-40,424,3,Pantai Ria Kenjeran,Bahari,Surabaya,15000,4.2,45,652
260,"Bekasi,Jawa Barat",33,31-40,208,5,Taman Sungai Mudal,Cagar Alam,Yogyakarta,10000,4.6,150,383
178,"Bekasi,Jawa Barat",33,31-40,94,1,Sumur Gumuling,Taman Hiburan,Yogyakarta,7000,4.5,,410
66,"Bekasi,Jawa Barat",33,31-40,23,2,Gereja Katedral,Tempat Ibadah,Jakarta,0,4.8,,20
178,"Bekasi,Jawa Barat",33,31-40,231,1,The Great Asia Africa,Taman Hiburan,Bandung,50000,4.4,180,93
260,"Bekasi,Jawa Barat",33,31-40,152,1,Pantai Patihan,Bahari,Yogyakarta,5000,4.1,45,408
148,"Bekasi,Jawa Barat",33,31-40,377,2,La Kana Chapel,Taman Hiburan,Semarang,35000,4.5,,388
260,"Bekasi,Jawa Barat",33,31-40,280,5,Gereja Tiberias Indonesia Bandung,Tempat Ibadah,Bandung,0,4.9,,102
66,"Bekasi,Jawa Barat",33,31-40,272,4,Taman Budaya Jawa Barat,Budaya,Bandung,0,4.3,120,96
139,"Bekasi,Jawa Barat",33,31-40,282,4,Curug Cilengkrang,Cagar Alam,Bandung,7500,4.0,60,107
178,"Bekasi,Jawa Barat",33,31-40,168,4,Pantai Timang,Bahari,Yogyakarta,10000,4.7,90,458
178,"Bekasi,Jawa Barat",33,31-40,235,1,Gua Belanda,Cagar Alam,Bandung,15000,4.4,45,97
260,"Bekasi,Jawa Barat",33,31-40,195,4,Pantai Jogan,Bahari,Yogyakarta,5000,4.4,,459
148,"Bekasi,Jawa Barat",33,31-40,189,3,Pantai Nguluran,Bahari,Yogyakarta,10000,4.1,,435
43,"Cirebon,Jawa Barat",33,31-40,201,3,Pantai Kesirat,Bahari,Yogyakarta,5000,4.6,90,267
148,"Bekasi,Jawa Barat",33,31-40,280,5,Gereja Tiberias Indonesia Bandung,Tempat Ibadah,Bandung,0,4.9,,102
43,"Cirebon,Jawa Barat",33,31-40,2,3,Kota Tua,Budaya,Jakarta,0,4.6,90,193
43,"Cirebon,Jawa Barat",33,31-40,82,3,Museum Satria Mandala,Budaya,Jakarta,5000,4.5,150,190
139,"Bekasi,Jawa Barat",33,31-40,145,5,Desa Wisata Rumah Domes/Teletubbies,Taman Hiburan,Yogyakarta,5000,4.1,60,425
43,"Cirebon,Jawa Barat",33,31-40,387,5,Obyek Wisata Goa Kreo,Cagar Alam,Semarang,5500,4.3,60,210
260,"Bekasi,Jawa Barat",33,31-40,241,4,Lawangwangi Creative Space,Taman Hiburan,Bandung,0,4.4,120,96
139,"Bekasi,Jawa Barat",33,31-40,214,2,Trans Studio Bandung,Taman Hiburan,Bandung,280000,4.5,240,102
260,"Bekasi,Jawa Barat",33,31-40,381,2,Tugu Muda Semarang,Budaya,Semarang,0,4.7,,387
66,"Bekasi,Jawa Barat",33,31-40,329,1,Bukit Gantole Cililin,Cagar Alam,Bandung,0,4.4,45,93
139,"Bekasi,Jawa Barat",33,31-40,154,4,Pantai Ngrawe (Mesra),Bahari,Yogyakarta,10000,4.5,,445
148,"Bekasi,Jawa Barat",33,31-40,198,2,Pantai Greweng,Bahari,Yogyakarta,5000,4.6,,464
43,"Cirebon,Jawa Barat",33,31-40,89,5,De Mata Museum Jogja,Budaya,Yogyakarta,50000,4.4,,245
139,"Bekasi,Jawa Barat",33,31-40,364,4,Water Blaster Bukit Candi Golf,Taman Hiburan,Semarang,80000,4.2,60,391
178,"Bekasi,Jawa Barat",33,31-40,411,4,Masjid Muhammad Cheng Hoo,Tempat Ibadah,Surabaya,0,4.7,,646
66,"Bekasi,Jawa Barat",33,31-40,194,3,Pantai Wediombo,Bahari,Yogyakarta,5000,4.5,,463
260,"Bekasi,Jawa Barat",33,31-40,101,3,Kampung Wisata Sosro Menduran,Budaya,Yogyakarta,0,4.0,,409
43,"Cirebon,Jawa Barat",33,31-40,375,5,Kota Lama Semarang,Budaya,Semarang,0,4.7,90,218
139,"Bekasi,Jawa Barat",33,31-40,114,4,The Lost World Castle,Taman Hiburan,Yogyakarta,30000,4.3,,410
260,"Bekasi,Jawa Barat",33,31-40,410,3,Ciputra Waterpark,Taman Hiburan,Surabaya,95000,4.3,90,634
178,"Bekasi,Jawa Barat",33,31-40,368,4,Kampoeng Rawa,Cagar Alam,Semarang,3000,4.5,,395
178,"Bekasi,Jawa Barat",33,31-40,378,3,Jembatan Biru Ambarawa,Taman Hiburan,Semarang,0,4.2,60,398
178,"Bekasi,Jawa Barat",33,31-40,336,3,Grand Maerakaca,Taman Hiburan,Semarang,15000,4.4,,384
178,"Bekasi,Jawa Barat",33,31-40,145,4,Desa Wisata Rumah Domes/Teletubbies,Taman Hiburan,Yogyakarta,5000,4.1,60,425
178,"Bekasi,Jawa Barat",33,31-40,156,3,Pantai Pulang Sawal,Bahari,Yogyakarta,10000,4.5,,452
139,"Bekasi,Jawa Barat",33,31-40,224,5,Dago Dreampark,Taman Hiburan,Bandung,40000,4.2,150,96
178,"Bekasi,Jawa Barat",33,31-40,308,1,Pemandian Air Panas Ciater,Cagar Alam,Bandung,15000,4.3,,91
139,"Bekasi,Jawa Barat",33,31-40,154,1,Pantai Ngrawe (Mesra),Bahari,Yogyakarta,10000,4.5,,445
148,"Bekasi,Jawa Barat",33,31-40,26,2,Pecinan Glodok,Pusat Perbelanjaan,Jakarta,0,4.3,20,24
148,"Bekasi,Jawa Barat",33,31-40,135,3,Kawasan Wisata Sosrowijayan,Pusat Perbelanjaan,Yogyakarta,0,4.0,,409
178,"Bekasi,Jawa Barat",33,31-40,100,4,Taman Budaya Yogyakarta,Budaya,Yogyakarta,0,4.5,210,410
178,"Bekasi,Jawa Barat",33,31-40,270,5,Bukit Bintang,Cagar Alam,Bandung,25000,4.6,,99
148,"Bekasi,Jawa Barat",33,31-40,91,1,Situs Warungboto,Taman Hiburan,Yogyakarta,0,4.4,60,413
260,"Bekasi,Jawa Barat",33,31-40,296,2,Batununggal Indah Club,Taman Hiburan,Bandung,70000,4.4,,105
148,"Bekasi,Jawa Barat",33,31-40,137,4,Wisata Alam Kalibiru,Cagar Alam,Yogyakarta,20000,4.4,90,387
260,"Bekasi,Jawa Barat",33,31-40,101,4,Kampung Wisata Sosro Menduran,Budaya,Yogyakarta,0,4.0,,409
66,"Bekasi,Jawa Barat",33,31-40,96,4,Alun Alun Selatan Yogyakarta,Taman Hiburan,Yogyakarta,0,4.6,60,410
139,"Bekasi,Jawa Barat",33,31-40,223,1,Masjid Raya Bandung,Tempat Ibadah,Bandung,0,4.7,,100
178,"Bekasi,Jawa Barat",33,31-40,297,3,Mountain View Golf Club,Cagar Alam,Bandung,375000,4.4,120,98
139,"Bekasi,Jawa Barat",33,31-40,5,5,Atlantis Water Adventure,Taman Hiburan,Jakarta,94000,4.5,60,23
66,"Bekasi,Jawa Barat",33,31-40,280,1,Gereja Tiberias Indonesia Bandung,Tempat Ibadah,Bandung,0,4.9,,102
66,"Bekasi,Jawa Barat",33,31-40,320,4,Pemandian Air Panas Cimanggu,Cagar Alam,Bandung,23000,3.9,60,107
148,"Bekasi,Jawa Barat",33,31-40,253,4,Selasar Sunaryo Art Space,Taman Hiburan,Bandung,25000,4.6,,97
66,"Bekasi,Jawa Barat",33,31-40,166,4,Kebun Teh Nglinggo,Cagar Alam,Yogyakarta,6000,4.5,,381
178,"Bekasi,Jawa Barat",33,31-40,42,3,Museum Seni Rupa dan Kramik,Budaya,Jakarta,5000,4.4,,24
178,"Bekasi,Jawa Barat",33,31-40,83,3,Alive Museum Ancol,Taman Hiburan,Jakarta,200000,4.3,,22
43,"Cirebon,Jawa Barat",33,31-40,279,5,Masjid Agung Trans Studio Bandung,Tempat Ibadah,Bandung,0,4.8,,96
43,"Cirebon,Jawa Barat",33,31-40,91,5,Situs Warungboto,Taman Hiburan,Yogyakarta,0,4.4,60,246
178,"Bekasi,Jawa Barat",33,31-40,94,2,Sumur Gumuling,Taman Hiburan,Yogyakarta,7000,4.5,,410
139,"Bekasi,Jawa Barat",33,31-40,143,1,Seribu Batu Songgo Langit,Cagar Alam,Yogyakarta,2000,4.6,90,423
66,"Bekasi,Jawa Barat",33,31-40,95,1,Desa Wisata Sungai Code Jogja Kota,Taman Hiburan,Yogyakarta,0,5.0,,412
43,"Cirebon,Jawa Barat",33,31-40,282,2,Curug Cilengkrang,Cagar Alam,Bandung,7500,4.0,60,85
66,"Bekasi,Jawa Barat",33,31-40,409,1,Rumah Batik,Budaya,Surabaya,0,4.5,15,643
43,"Cirebon,Jawa Barat",33,31-40,52,5,Kampung Cina,Budaya,Jakarta,15000,4.5,,193
148,"Bekasi,Jawa Barat",33,31-40,147,2,Bentara Budaya Yogyakarta (BBY),Budaya,Yogyakarta,0,4.5,,410
66,"Bekasi,Jawa Barat",33,31-40,213,3,Gedung Sate,Budaya,Bandung,5000,4.6,,99
148,"Bekasi,Jawa Barat",33,31-40,198,5,Pantai Greweng,Bahari,Yogyakarta,5000,4.6,,464
43,"Cirebon,Jawa Barat",33,31-40,396,4,Monumen Kapal Selam,Budaya,Surabaya,15000,4.4,30,476
260,"Bekasi,Jawa Barat",33,31-40,325,5,Saung Angklung Mang Udjo,Budaya,Bandung,75000,4.7,,102
178,"Bekasi,Jawa Barat",33,31-40,410,4,Ciputra Waterpark,Taman Hiburan,Surabaya,95000,4.3,90,634
66,"Bekasi,Jawa Barat",33,31-40,24,4,Museum Nasional,Budaya,Jakarta,5000,4.6,,21
148,"Bekasi,Jawa Barat",33,31-40,89,3,De Mata Museum Jogja,Budaya,Yogyakarta,50000,4.4,,413
148,"Bekasi,Jawa Barat",33,31-40,196,4,Pantai Ngrenehan,Bahari,Yogyakarta,3000,4.4,,440
178,"Bekasi,Jawa Barat",33,31-40,95,5,Desa Wisata Sungai Code Jogja Kota,Taman Hiburan,Yogyakarta,0,5.0,,412
43,"Cirebon,Jawa Barat",33,31-40,58,5,Taman Ayodya,Taman Hiburan,Jakarta,0,4.4,45,192
260,"Bekasi,Jawa Barat",33,31-40,70,2,Perpustakaan Nasional,Budaya,Jakarta,0,4.7,240,20
260,"Bekasi,Jawa Barat",33,31-40,207,1,Heha Sky View,Taman Hiburan,Yogyakarta,15000,4.4,120,424
139,"Bekasi,Jawa Barat",33,31-40,114,5,The Lost World Castle,Taman Hiburan,Yogyakarta,30000,4.3,,410
139,"Bekasi,Jawa Barat",33,31-40,279,5,Masjid Agung Trans Studio Bandung,Tempat Ibadah,Bandung,0,4.8,,102
178,"Bekasi,Jawa Barat",33,31-40,139,1,Puncak Gunung Api Purba - Nglanggeran,Cagar Alam,Yogyakarta,10000,4.7,60,430
43,"Cirebon,Jawa Barat",33,31-40,406,3,Kebun Bibit Wonorejo,Cagar Alam,Surabaya,0,4.4,30,481
139,"Bekasi,Jawa Barat",33,31-40,103,2,Tugu Pal Putih Jogja,Taman Hiburan,Yogyakarta,0,4.7,15,409
